student_id,record_date,record_type,location,amount,frequency,access_time,weekday
S000033,2025-10-16,access,图书馆,0.0,1.0,2025-10-16 21:41:00,3
S000033,2025-10-18,consumption,食堂一楼,31.09,2.0,2025-10-18 08:22:00,5
S000033,2025-10-20,access,图书馆,0.0,1.0,2025-10-20 18:24:00,0
S000033,2025-10-29,consumption,食堂二楼,53.25,1.0,2025-10-29 12:56:00,2
S000033,2025-11-09,consumption,食堂一楼,20.88,3.0,2025-11-09 12:18:00,6
S000033,2025-11-22,consumption,快递点,3.58,3.0,2025-11-22 21:40:00,5
S000034,2025-09-09,consumption,开水房,2.15,2.0,2025-09-09 07:38:00,1
S000034,2025-09-11,consumption,食堂三楼,27.49,2.0,2025-09-11 20:38:00,3
S000034,2025-09-19,access,宿舍楼,14.825,1.0,2025-09-19 07:08:00,4
S000034,2025-10-13,consumption,快递点,2.16,2.0,2025-10-13 20:57:00,0
S000034,2025-10-16,consumption,校园超市,20.49,2.0,2025-10-16 07:04:00,3
S000034,2025-10-20,consumption,食堂二楼,38.81999999999999,2.0,2025-10-20 21:23:00,0
S000034,2025-10-25,consumption,校园超市,57.15,2.0,2025-10-25 20:02:00,5
S000034,2025-10-26,consumption,快递点,1.31,2.0,2025-10-26 16:06:00,6
S000034,2025-11-06,consumption,食堂一楼,13.26,3.0,2025-11-06 19:05:00,3
S000034,2025-11-25,consumption,食堂三楼,26.91,3.0,2025-11-25 11:01:00,1
S000035,2025-09-10,consumption,浴室,2.15,2.0,2025-09-10 14:15:00,2
S000035,2025-09-10,consumption,开水房,2.5,1.0,2025-09-10 16:42:00,2
S000035,2025-09-15,consumption,食堂二楼,36.27,2.0,2025-09-15 22:24:00,0
S000035,2025-09-20,consumption,食堂三楼,27.94,2.0,2025-09-20 20:48:00,5
S000035,2025-09-21,access,图书馆,0.0,1.0,2025-09-21 20:23:00,6
S000035,2025-10-07,consumption,校园超市,7.47,1.0,2025-10-07 09:08:00,1
S000035,2025-10-15,access,宿舍楼,0.0,1.5,2025-10-15 15:54:00,2
S000035,2025-11-03,consumption,浴室,6.34,2.0,2025-11-03 23:08:00,0
S000035,2025-11-05,consumption,食堂二楼,12.68,1.0,2025-11-05 13:50:00,2
S000035,2025-11-11,consumption,快递点,1.67,2.0,2025-11-11 12:39:00,1
S000036,2025-09-17,access,图书馆,0.0,1.0,2025-09-17 20:08:00,2
S000036,2025-10-09,consumption,食堂三楼,28.46,3.0,2025-10-09 13:22:00,3
S000036,2025-10-09,consumption,食堂一楼,27.81,3.0,2025-10-09 11:37:00,3
S000036,2025-10-11,consumption,校园超市,30.49,2.0,2025-10-11 22:22:00,5
S000036,2025-10-26,consumption,快递点,0.75,1.0,2025-10-26 22:09:00,6
S000036,2025-11-01,consumption,快递点,2.34,3.0,2025-11-01 08:08:00,5
S000036,2025-11-06,access,图书馆,2.825,1.0,2025-11-06 12:12:00,3
S000036,2025-11-14,consumption,开水房,3.31,3.0,2025-11-14 16:53:00,4
S000036,2025-11-18,access,图书馆,0.0,1.0,2025-11-18 12:25:00,1
S000036,2025-11-21,access,宿舍楼,0.0,1.0,2025-11-21 10:40:00,4
S000037,2025-09-16,consumption,食堂二楼,28.4,1.0,2025-09-16 09:03:00,1
S000037,2025-09-19,consumption,开水房,1.94,2.0,2025-09-19 18:08:00,4
S000037,2025-09-21,access,宿舍楼,0.0,1.0,2025-09-21 12:48:00,6
S000037,2025-09-27,access,宿舍楼,0.0,1.0,2025-09-27 06:31:00,5
S000037,2025-10-08,access,宿舍楼,0.0,1.0,2025-10-08 13:55:00,2
S000037,2025-10-18,consumption,食堂一楼,27.55,2.0,2025-10-18 13:29:00,5
S000037,2025-10-27,consumption,校园超市,11.66,1.0,2025-10-27 16:38:00,0
S000037,2025-11-12,consumption,快递点,0.63,1.0,2025-11-12 14:41:00,2
S000037,2025-11-20,consumption,开水房,4.8,2.0,2025-11-20 13:51:00,3
S000037,2025-11-27,consumption,校园超市,26.5,1.0,2025-11-27 07:10:00,3
S000038,2025-09-12,access,宿舍楼,0.0,1.0,2025-09-12 13:13:00,4
S000038,2025-09-14,consumption,食堂三楼,1.155,3.0,2025-09-14 17:48:00,6
S000038,2025-09-19,consumption,浴室,2.31,1.0,2025-09-19 07:02:00,4
S000038,2025-09-21,consumption,浴室,2.6,2.0,2025-09-21 21:01:00,6
S000038,2025-10-17,consumption,食堂一楼,34.07,2.0,2025-10-17 22:28:00,4
S000038,2025-10-21,consumption,食堂三楼,15.07,3.0,2025-10-21 17:48:00,1
S000038,2025-10-22,consumption,校园超市,7.74,1.0,2025-10-22 23:12:00,2
S000038,2025-11-10,consumption,浴室,12.45,1.0,2025-11-10 10:06:00,0
S000038,2025-11-14,consumption,食堂一楼,17.16,2.0,2025-11-14 21:38:00,4
S000038,2025-11-23,consumption,食堂三楼,62.36,3.0,2025-11-23 06:54:00,6
S000039,2025-09-07,consumption,食堂二楼,43.79,3.0,2025-09-07 18:09:00,6
S000039,2025-09-18,access,宿舍楼,0.0,1.0,2025-09-18 22:29:00,3
S000039,2025-09-20,consumption,浴室,1.13,3.0,2025-09-20 16:10:00,5
S000039,2025-10-13,consumption,校园超市,37.7,2.0,2025-10-13 15:50:00,0
S000039,2025-10-21,access,宿舍楼,0.0,1.0,2025-10-21 16:32:00,1
S000039,2025-10-27,consumption,食堂二楼,16.28,2.0,2025-10-27 12:26:00,0
S000039,2025-11-04,access,宿舍楼,0.0,1.0,2025-11-04 07:45:00,1
S000039,2025-11-05,consumption,开水房,3.03,2.0,2025-11-05 06:23:00,2
S000039,2025-11-27,consumption,浴室,4.77,1.0,2025-11-27 12:01:00,3
S000039,2025-11-28,consumption,浴室,2.64,3.0,2025-11-28 13:46:00,4
S000040,2025-09-18,consumption,浴室,1.96,3.0,2025-09-18 21:33:00,3
S000040,2025-09-19,consumption,食堂三楼,21.7,3.0,2025-09-19 08:22:00,4
S000040,2025-09-27,consumption,校园超市,38.77,2.0,2025-09-27 21:22:00,5
S000040,2025-09-29,access,宿舍楼,0.0,1.0,2025-09-29 15:45:00,0
S000040,2025-10-19,consumption,食堂二楼,39.71,2.0,2025-10-19 23:21:00,6
S000040,2025-10-27,consumption,开水房,2.66,1.0,2025-10-27 23:17:00,0
S000040,2025-11-01,consumption,食堂二楼,30.16,2.0,2025-11-01 23:19:00,5
S000040,2025-11-09,consumption,快递点,4.4,3.0,2025-11-09 14:39:00,6
S000040,2025-11-11,access,宿舍楼,0.0,1.0,2025-11-11 15:07:00,1
S000040,2025-11-13,consumption,校园超市,3.855,2.0,2025-11-13 17:49:00,3
S000041,2025-09-05,access,图书馆,0.0,1.0,2025-09-05 14:56:00,4
S000041,2025-09-07,consumption,浴室,1.52,1.0,2025-09-07 07:06:00,6
S000041,2025-09-23,access,图书馆,0.0,1.0,2025-09-23 21:25:00,1
S000041,2025-10-09,consumption,食堂一楼,23.6,2.0,2025-10-09 15:29:00,3
S000041,2025-10-23,consumption,校园超市,9.86,1.0,2025-10-23 10:00:00,3
S000041,2025-10-31,consumption,食堂二楼,16.32,2.0,2025-10-31 16:18:00,4
S000041,2025-11-03,consumption,开水房,4.83,2.0,2025-11-03 07:00:00,0
S000041,2025-11-10,access,图书馆,10.829999999999998,1.0,2025-11-10 14:41:00,0
S000041,2025-11-11,consumption,食堂二楼,16.83,1.0,2025-11-11 13:15:00,1
S000041,2025-11-22,consumption,快递点,0.9,3.0,2025-11-22 13:34:00,5
S000042,2025-09-16,consumption,食堂二楼,21.49,2.0,2025-09-16 22:59:00,1
S000042,2025-09-18,consumption,食堂二楼,24.69,1.0,2025-09-18 14:24:00,3
S000042,2025-10-01,consumption,食堂三楼,50.74,2.0,2025-10-01 15:37:00,2
S000042,2025-10-05,consumption,食堂一楼,28.17,2.0,2025-10-05 11:46:00,6
S000042,2025-10-08,consumption,快递点,1.37,2.0,2025-10-08 18:52:00,2
S000042,2025-10-25,consumption,食堂一楼,37.1,2.0,2025-10-25 09:11:00,5
S000042,2025-10-29,consumption,开水房,1.34,3.0,2025-10-29 16:50:00,2
S000042,2025-11-13,consumption,开水房,2.12,1.0,2025-11-13 07:42:00,3
S000042,2025-11-22,consumption,校园超市,26.39,1.0,2025-11-22 22:29:00,5
S000042,2025-11-30,access,图书馆,0.0,1.0,2025-11-30 18:58:00,6
S000043,2025-09-03,consumption,快递点,0.51,1.0,2025-09-03 08:02:00,2
S000043,2025-09-08,access,图书馆,0.0,1.0,2025-09-08 17:34:00,0
S000043,2025-09-20,consumption,浴室,2.18,3.0,2025-09-20 23:58:00,5
S000043,2025-09-20,consumption,快递点,2.84,1.0,2025-09-20 12:45:00,5
S000043,2025-10-08,consumption,食堂二楼,3.855,1.0,2025-10-08 10:30:00,2
S000043,2025-10-31,access,图书馆,0.0,1.0,2025-10-31 20:15:00,4
S000043,2025-11-05,consumption,浴室,0.76,2.0,2025-11-05 15:46:00,2
S000043,2025-11-07,access,图书馆,0.0,1.0,2025-11-07 17:07:00,4
S000043,2025-11-14,consumption,浴室,2.5,1.0,2025-11-14 20:08:00,4
S000043,2025-11-27,access,图书馆,0.0,1.0,2025-11-27 16:28:00,3
S000044,2025-09-01,access,宿舍楼,0.0,1.0,2025-09-01 20:43:00,0
S000044,2025-09-09,access,宿舍楼,0.0,1.0,2025-09-09 07:18:00,1
S000044,2025-10-15,consumption,浴室,2.27,1.0,2025-10-15 13:53:00,2
S000044,2025-10-15,consumption,食堂二楼,21.94,3.0,2025-10-15 09:02:00,2
S000044,2025-10-19,consumption,校园超市,8.53,2.0,2025-10-19 08:43:00,6
S000044,2025-10-23,consumption,食堂二楼,15.98,3.0,2025-10-23 19:23:00,3
S000044,2025-10-25,consumption,食堂一楼,33.54,3.0,2025-10-25 07:59:00,5
S000044,2025-11-09,consumption,校园超市,29.55,1.0,2025-11-09 13:29:00,6
S000044,2025-11-24,access,图书馆,0.0,1.0,2025-11-24 18:55:00,0
S000044,2025-11-24,consumption,快递点,4.71,1.0,2025-11-24 13:13:00,0
S000045,2025-09-06,consumption,食堂二楼,31.08,3.0,2025-09-06 12:48:00,5
S000045,2025-09-08,consumption,食堂三楼,23.66,1.0,2025-09-08 16:36:00,0
S000045,2025-09-09,consumption,食堂一楼,35.06,2.0,2025-09-09 07:15:00,1
S000045,2025-09-19,access,图书馆,0.0,1.0,2025-09-19 14:19:00,4
S000045,2025-10-06,consumption,浴室,4.46,1.0,2025-10-06 19:35:00,0
S000045,2025-10-19,consumption,浴室,2.63,1.0,2025-10-19 15:54:00,6
S000045,2025-11-03,consumption,食堂三楼,16.06,3.0,2025-11-03 18:50:00,0
S000045,2025-11-07,consumption,校园超市,5.98,2.0,2025-11-07 10:19:00,4
S000045,2025-11-16,access,宿舍楼,0.0,1.0,2025-11-16 13:19:00,6
S000045,2025-11-30,consumption,校园超市,14.05,1.0,2025-11-30 23:26:00,6
S000046,2025-09-16,access,宿舍楼,0.0,1.0,2025-09-16 13:44:00,1
S000046,2025-09-27,consumption,食堂一楼,27.3,2.0,2025-09-27 17:05:00,5
S000046,2025-10-12,access,宿舍楼,0.0,1.0,2025-10-12 20:34:00,6
S000046,2025-10-13,consumption,食堂一楼,13.16,1.0,2025-10-13 12:47:00,0
S000046,2025-10-19,consumption,浴室,0.68,1.0,2025-10-19 12:51:00,6
S000046,2025-10-24,consumption,食堂二楼,37.64,2.0,2025-10-24 13:16:00,4
S000046,2025-11-08,access,图书馆,18.82,1.0,2025-11-08 08:17:00,5
S000046,2025-11-15,access,图书馆,0.0,1.0,2025-11-15 15:13:00,5
S000046,2025-11-17,access,宿舍楼,0.0,1.0,2025-11-17 13:35:00,0
S000046,2025-11-23,consumption,食堂三楼,26.75,2.0,2025-11-23 22:56:00,6
S000047,2025-09-10,access,图书馆,0.0,1.0,2025-09-10 20:00:00,2
S000047,2025-09-19,consumption,浴室,4.71,3.0,2025-09-19 19:18:00,4
S000047,2025-09-20,consumption,食堂二楼,15.77,2.0,2025-09-20 13:31:00,5
S000047,2025-09-22,access,宿舍楼,0.0,1.0,2025-09-22 11:08:00,0
S000047,2025-09-27,consumption,校园超市,27.34,1.0,2025-09-27 13:47:00,5
S000047,2025-09-28,consumption,食堂三楼,26.49,1.0,2025-09-28 21:42:00,6
S000047,2025-10-23,consumption,开水房,1.54,3.0,2025-10-23 10:00:00,3
S000047,2025-11-03,consumption,快递点,4.92,2.0,2025-11-03 16:58:00,0
S000047,2025-11-09,consumption,浴室,4.96,1.0,2025-11-09 22:02:00,6
S000047,2025-11-10,consumption,开水房,2.02,2.0,2025-11-10 21:29:00,0
S000048,2025-09-13,consumption,食堂二楼,3.855,1.0,2025-09-13 22:16:00,5
S000048,2025-09-22,consumption,快递点,2.45,2.0,2025-09-22 09:57:00,0
S000048,2025-10-06,consumption,食堂三楼,14.594999999999999,1.0,2025-10-06 22:52:00,0
S000048,2025-10-16,consumption,校园超市,26.74,1.0,2025-10-16 17:25:00,3
S000048,2025-10-19,consumption,食堂一楼,32.47,2.0,2025-10-19 06:44:00,6
S000048,2025-10-29,consumption,开水房,1.52,3.0,2025-10-29 08:41:00,2
S000048,2025-11-02,consumption,浴室,2.98,1.0,2025-11-02 06:33:00,6
S000048,2025-11-07,access,图书馆,0.0,1.0,2025-11-07 11:57:00,4
S000048,2025-11-23,access,图书馆,0.0,1.0,2025-11-23 14:24:00,6
S000048,2025-11-29,consumption,快递点,4.73,1.0,2025-11-29 09:58:00,5
S000049,2025-09-10,consumption,食堂三楼,42.16,3.0,2025-09-10 07:11:00,2
S000049,2025-09-18,access,图书馆,0.0,1.0,2025-09-18 16:47:00,3
S000049,2025-10-01,consumption,快递点,2.25,3.0,2025-10-01 16:24:00,2
S000049,2025-10-11,consumption,食堂二楼,41.55,3.0,2025-10-11 10:48:00,5
S000049,2025-10-15,consumption,校园超市,6.67,1.0,2025-10-15 08:21:00,2
S000049,2025-10-21,access,宿舍楼,0.0,1.0,2025-10-21 11:36:00,1
S000049,2025-11-10,access,宿舍楼,0.0,1.0,2025-11-10 11:43:00,0
S000049,2025-11-17,access,宿舍楼,0.0,1.0,2025-11-17 16:01:00,0
S000049,2025-11-21,consumption,校园超市,9.49,2.0,2025-11-21 13:22:00,4
S000049,2025-11-28,access,宿舍楼,0.0,1.0,2025-11-28 14:02:00,4
S000050,2025-09-12,consumption,食堂一楼,31.74,3.0,2025-09-12 16:55:00,4
S000050,2025-09-22,consumption,食堂二楼,32.64,1.0,2025-09-22 14:19:00,0
S000050,2025-09-24,consumption,浴室,3.0,2.0,2025-09-24 09:01:00,2
S000050,2025-10-02,access,图书馆,0.0,1.0,2025-10-02 12:09:00,3
S000050,2025-10-11,consumption,食堂一楼,31.72,1.0,2025-10-11 15:28:00,5
S000050,2025-10-17,access,图书馆,0.0,1.0,2025-10-17 10:05:00,4
S000050,2025-10-19,access,图书馆,0.0,1.0,2025-10-19 19:24:00,6
S000050,2025-10-20,consumption,校园超市,3.855,2.0,2025-10-20 08:46:00,0
S000050,2025-11-11,access,图书馆,0.0,1.0,2025-11-11 17:33:00,1
S000050,2025-11-14,consumption,食堂一楼,31.74,3.0,2025-11-14 15:51:00,4
S000051,2025-09-01,access,宿舍楼,0.0,1.0,2025-09-01 18:51:00,0
S000051,2025-09-27,consumption,食堂三楼,33.98,3.0,2025-09-27 08:52:00,5
S000051,2025-10-05,consumption,食堂一楼,43.28,1.0,2025-10-05 19:17:00,6
S000051,2025-10-11,consumption,开水房,3.35,3.0,2025-10-11 13:20:00,5
S000051,2025-10-12,consumption,开水房,1.4,2.0,2025-10-12 11:25:00,6
S000051,2025-10-13,consumption,校园超市,43.09,3.0,2025-10-13 10:19:00,0
S000051,2025-10-19,consumption,快递点,2.27,1.0,2025-10-19 12:37:00,6
S000051,2025-10-24,consumption,快递点,0.85,2.0,2025-10-24 13:46:00,4
S000051,2025-11-09,consumption,快递点,2.98,3.0,2025-11-09 20:45:00,6
S000051,2025-11-20,consumption,浴室,1.38,1.0,2025-11-20 10:19:00,3
S000052,2025-09-02,consumption,食堂二楼,25.56,3.0,2025-09-02 22:35:00,1
S000052,2025-10-03,consumption,开水房,2.4,2.0,2025-10-03 08:28:00,4
S000052,2025-10-23,consumption,食堂二楼,20.95,3.0,2025-10-23 15:15:00,3
S000052,2025-10-30,access,图书馆,0.0,1.0,2025-10-30 13:01:00,3
S000052,2025-11-14,consumption,食堂二楼,0.0,2.0,2025-11-14 17:25:00,4
S000052,2025-11-16,consumption,校园超市,0.0,3.0,2025-11-16 22:59:00,6
S000052,2025-11-21,access,图书馆,0.0,1.0,2025-11-21 20:15:00,4
S000052,2025-11-22,consumption,校园超市,13.62,2.0,2025-11-22 19:06:00,5
S000052,2025-11-24,consumption,食堂二楼,21.79,3.0,2025-11-24 07:36:00,0
S000052,2025-11-28,consumption,食堂一楼,16.67,2.0,2025-11-28 23:38:00,4
S000053,2025-09-09,consumption,快递点,3.7,1.0,2025-09-09 16:41:00,1
S000053,2025-09-14,consumption,食堂二楼,19.38,3.0,2025-09-14 13:33:00,6
S000053,2025-09-19,consumption,食堂三楼,34.57,2.0,2025-09-19 12:33:00,4
S000053,2025-09-23,consumption,食堂三楼,42.29,3.0,2025-09-23 19:29:00,1
S000053,2025-09-30,access,图书馆,0.0,1.0,2025-09-30 10:40:00,1
S000053,2025-10-06,access,图书馆,0.0,1.0,2025-10-06 17:06:00,0
S000053,2025-11-01,consumption,校园超市,4.51,1.0,2025-11-01 09:53:00,5
S000053,2025-11-01,consumption,食堂一楼,10.95,2.0,2025-11-01 20:20:00,5
S000053,2025-11-15,consumption,食堂一楼,14.31,3.0,2025-11-15 12:13:00,5
S000053,2025-11-24,consumption,食堂一楼,25.33,3.0,2025-11-24 12:28:00,0
S000054,2025-09-07,access,图书馆,0.0,1.0,2025-09-07 15:08:00,6
S000054,2025-09-18,consumption,食堂二楼,17.03,2.0,2025-09-18 09:11:00,3
S000054,2025-09-23,access,宿舍楼,0.0,1.0,2025-09-23 08:43:00,1
S000054,2025-10-04,consumption,校园超市,34.59,3.0,2025-10-04 16:38:00,5
S000054,2025-10-18,consumption,浴室,2.25,3.0,2025-10-18 10:36:00,5
S000054,2025-10-20,consumption,浴室,1.01,2.0,2025-10-20 20:39:00,0
S000054,2025-10-20,consumption,校园超市,23.88,3.0,2025-10-20 23:44:00,0
S000054,2025-11-02,consumption,食堂二楼,25.1,2.0,2025-11-02 20:39:00,6
S000054,2025-11-08,consumption,食堂三楼,17.16,1.0,2025-11-08 20:07:00,5
S000054,2025-11-22,access,图书馆,0.0,1.0,2025-11-22 16:10:00,5
S000055,2025-09-04,access,图书馆,0.0,1.0,2025-09-04 12:02:00,3
S000055,2025-09-05,consumption,食堂三楼,33.68,1.0,2025-09-05 20:55:00,4
S000055,2025-09-06,access,宿舍楼,0.0,1.0,2025-09-06 23:13:00,5
S000055,2025-09-16,access,图书馆,0.0,1.0,2025-09-16 11:51:00,1
S000055,2025-09-25,access,宿舍楼,0.0,1.0,2025-09-25 19:43:00,3
S000055,2025-10-06,consumption,食堂三楼,17.71,1.0,2025-10-06 20:36:00,0
S000055,2025-10-25,consumption,快递点,3.44,1.0,2025-10-25 15:55:00,5
S000055,2025-11-02,consumption,快递点,2.5,2.0,2025-11-02 08:36:00,6
S000055,2025-11-03,consumption,食堂一楼,3.855,3.0,2025-11-03 09:17:00,0
S000055,2025-11-09,access,宿舍楼,0.0,1.0,2025-11-09 23:52:00,6
S000056,2025-09-17,consumption,开水房,1.95,1.0,2025-09-17 18:31:00,2
S000056,2025-09-19,consumption,食堂三楼,26.93,3.0,2025-09-19 19:24:00,4
S000056,2025-10-06,consumption,食堂三楼,17.62,2.0,2025-10-06 21:20:00,0
S000056,2025-10-15,consumption,浴室,2.92,2.0,2025-10-15 15:18:00,2
S000056,2025-10-23,access,宿舍楼,0.0,1.0,2025-10-23 10:44:00,3
S000056,2025-10-28,consumption,快递点,4.46,1.0,2025-10-28 18:32:00,1
S000056,2025-11-13,consumption,快递点,2.81,3.0,2025-11-13 09:08:00,3
S000056,2025-11-14,consumption,快递点,3.255,1.0,2025-11-14 20:40:00,4
S000056,2025-11-15,consumption,快递点,3.7,3.0,2025-11-15 19:10:00,5
S000056,2025-11-18,consumption,食堂二楼,8.91,1.0,2025-11-18 07:36:00,1
S000057,2025-09-12,access,图书馆,0.0,1.0,2025-09-12 11:30:00,4
S000057,2025-09-21,access,宿舍楼,0.0,1.0,2025-09-21 08:41:00,6
S000057,2025-09-26,access,图书馆,0.0,1.0,2025-09-26 18:19:00,4
S000057,2025-10-07,consumption,浴室,18.785,2.0,2025-10-07 16:57:00,1
S000057,2025-10-17,consumption,食堂三楼,37.57,3.0,2025-10-17 11:03:00,4
S000057,2025-10-21,consumption,开水房,3.65,2.0,2025-10-21 19:41:00,1
S000057,2025-10-25,access,宿舍楼,0.0,1.0,2025-10-25 14:20:00,5
S000057,2025-10-29,consumption,快递点,1.21,2.0,2025-10-29 06:27:00,2
S000057,2025-11-25,consumption,快递点,0.78,3.0,2025-11-25 18:13:00,1
S000057,2025-11-27,access,图书馆,0.0,1.0,2025-11-27 09:40:00,3
S000058,2025-09-02,consumption,快递点,1.04,2.0,2025-09-02 10:30:00,1
S000058,2025-09-10,consumption,食堂二楼,16.51,3.0,2025-09-10 20:00:00,2
S000058,2025-09-10,consumption,食堂一楼,23.16,3.0,2025-09-10 09:06:00,2
S000058,2025-09-11,consumption,浴室,3.2,3.0,2025-09-11 15:49:00,3
S000058,2025-09-13,consumption,食堂一楼,13.46,3.0,2025-09-13 18:22:00,5
S000058,2025-09-18,consumption,开水房,1.14,3.0,2025-09-18 06:39:00,3
S000058,2025-09-20,access,宿舍楼,0.0,1.0,2025-09-20 12:05:00,5
S000058,2025-10-11,consumption,食堂三楼,31.58,1.0,2025-10-11 18:49:00,5
S000058,2025-10-25,consumption,食堂二楼,20.75,1.0,2025-10-25 14:41:00,5
S000058,2025-11-23,consumption,食堂三楼,37.82,3.0,2025-11-23 12:40:00,6
S000059,2025-09-09,consumption,食堂二楼,30.04,1.0,2025-09-09 07:50:00,1
S000059,2025-10-01,consumption,食堂一楼,19.35,1.0,2025-10-01 21:40:00,2
S000059,2025-10-10,consumption,食堂二楼,13.06,1.0,2025-10-10 23:20:00,4
S000059,2025-10-20,access,宿舍楼,0.0,1.0,2025-10-20 17:34:00,0
S000059,2025-10-21,consumption,开水房,3.71,2.0,2025-10-21 19:44:00,1
S000059,2025-10-22,consumption,浴室,2.92,1.0,2025-10-22 14:05:00,2
S000059,2025-11-16,consumption,食堂一楼,17.7,2.0,2025-11-16 16:08:00,6
S000059,2025-11-17,consumption,开水房,2.26,3.0,2025-11-17 07:50:00,0
S000059,2025-11-27,consumption,校园超市,3.855,1.0,2025-11-27 06:37:00,3
S000059,2025-11-28,consumption,快递点,3.46,2.0,2025-11-28 12:33:00,4
S000060,2025-09-02,access,图书馆,0.0,1.0,2025-09-02 10:31:00,1
S000060,2025-09-04,consumption,校园超市,41.86,2.0,2025-09-04 22:04:00,3
S000060,2025-09-17,access,宿舍楼,0.0,1.0,2025-09-17 09:49:00,2
S000060,2025-09-21,consumption,食堂一楼,41.11,3.0,2025-09-21 09:14:00,6
S000060,2025-10-04,access,图书馆,0.0,1.0,2025-10-04 15:29:00,5
S000060,2025-10-15,consumption,快递点,4.2,2.0,2025-10-15 11:23:00,2
S000060,2025-10-21,consumption,快递点,4.26,3.0,2025-10-21 08:19:00,1
S000060,2025-10-26,consumption,浴室,3.24,2.0,2025-10-26 11:07:00,6
S000060,2025-11-05,consumption,校园超市,3.855,3.0,2025-11-05 11:23:00,2
S000060,2025-11-29,consumption,快递点,3.855,1.0,2025-11-29 08:59:00,5
S000061,2025-10-09,access,图书馆,0.0,1.0,2025-10-09 15:23:00,3
S000061,2025-10-11,consumption,食堂一楼,46.22,3.0,2025-10-11 17:07:00,5
S000061,2025-10-17,consumption,食堂二楼,11.48,1.0,2025-10-17 07:35:00,4
S000061,2025-10-30,access,宿舍楼,0.0,1.0,2025-10-30 16:05:00,3
S000061,2025-11-04,consumption,食堂一楼,17.22,1.0,2025-11-04 13:51:00,1
S000061,2025-11-05,consumption,快递点,4.38,1.0,2025-11-05 07:30:00,2
S000061,2025-11-06,access,宿舍楼,0.0,1.0,2025-11-06 08:56:00,3
S000061,2025-11-10,consumption,食堂三楼,30.63,1.0,2025-11-10 15:36:00,0
S000061,2025-11-15,access,图书馆,0.0,1.0,2025-11-15 19:57:00,5
S000061,2025-11-23,consumption,食堂三楼,19.26,1.0,2025-11-23 19:58:00,6
S000062,2025-09-01,access,宿舍楼,3.855,1.0,2025-09-01 15:06:00,0
S000062,2025-09-11,consumption,浴室,1.1,2.0,2025-09-11 08:37:00,3
S000062,2025-09-19,access,图书馆,0.0,1.0,2025-09-19 08:58:00,4
S000062,2025-09-27,consumption,食堂二楼,36.14,2.0,2025-09-27 21:03:00,5
S000062,2025-09-30,access,宿舍楼,0.0,1.0,2025-09-30 17:29:00,1
S000062,2025-10-11,access,宿舍楼,0.0,1.0,2025-10-11 16:20:00,5
S000062,2025-10-23,consumption,浴室,2.06,3.0,2025-10-23 06:21:00,3
S000062,2025-10-28,consumption,食堂一楼,15.43,1.0,2025-10-28 10:49:00,1
S000062,2025-11-09,access,图书馆,0.0,1.0,2025-11-09 10:00:00,6
